text,label
"Soit un repas/commémoration où tous les convives n'ont pas envie d'être là et s'ennuient en attendant de bien pouvoir attaquer le repas. Pour le spectateur, c'est pareil, on s'ennuie et on reste jusqu'au bout alors qu'on aimerait bien partir ! Le film est réellement beaucoup trop long pour ce qu'il a à proposer. Certaines scènes filmées en temps réel et sans aucun intérêt pour l'histoire sont vraiment pénibles à regarder. Après pour le reste, certains passages captivent un peu l'attention, mais les débats familiaux sur le 11 septembre et la théorie du complot ou sur le communisme sont des thèmes vus et revus et ne dépassent pas les discussions de comptoirs. Et si on connait, ne serait-ce qu'un peu l'histoire de la roumanie, vous n'y apprendrez rien de nouveau. On a droit à quelques pleurnicheries, des histoires de couple, une gueule de bois et beaucoup de discussions entre deux portes. La réussite est qu'on se sent vraiment au coeur de l'appartement, le souci, c'est qu'on voudrait bien en sortir, c'est ce que nous propose d'ailleurs le réalisateur à un moment sur la fin du film et c'est un vrai soulagement.",0
"Une sorte de survival dont l'action se déroule exclusivement dans une maison. Une jeune femme et son petit frère autiste (ben oui, quand ça veut pas, ça veut pas) se retrouve cloitrée dans une maison ou se trouve un tigre qui n'a rien grignoté depuis 2 semaines. Le résultat est de bien meilleure facture que le pitch. D'abord le tigre (réel) est magnifique et ensuite ""dans l'oeil du tigre"" nous réserve des moments de stress assez intense. Une sorte de ""dents de la mer"" avec des rayures. Très peu d'hémoglobine mais beaucoup de tensions. J'ai beaucoup aimé ! 4 / 5",1
"J'ai beaucoup apprécié ce très joli drame sentimental qui se passe au Kenya. L'actrice qui joue le rôle de Ziki est particulièrement belle et lumineuse. Ce qui est dommage c'est que le film est trop court (1 h 20) car on aimerait bien rester davantage en présence de ces deux jeunes filles. Aussi la musique qui accompagne ce film est très bien choisie et le film est à la fois dynamique, coloré et très délicat.",1
"Il fallait sans doute être une femme pour aller aussi loin dans l'exploration de ce fantasme érotique féminin extrêmement complexe. C'est cru et sans détours, et à contre-courant du politiquement correct en matière de ""féminisme"", un fantasme n'ayant nul besoin de gants pour s'exprimer. C'est intelligent, bien interprété et bien fait. Le paradoxe étant que ce film dont le sujet (l'un des sujets) est le mensonge est aussi un film sur le respect. Un petit bijou d'élégance ponctué par l'excellente musique de Philipe Sarde. Quant à Emmanuelle Béart, elle est sublime !",1
"Contrairement aux grosses productions US, ce film qui manquerait de qualité à première vue, parait plutôt authentique, de bons acteurs méconnus, un lieu de tournage parfaitement choisi et un scénario original. Un bon moment de cinéma.",1
"Dernier Téléfilm de David Carradine ! Celui-ci n'aura d'ailleurs tristement aucun charisme ; quant à son utilité... David passe son temps à simplement demander ce qui se passe, largué par sa propre entreprise. Mais ne parler que de David Carradine dans Dinocroc vs. Supergator, ce serait ne manger que la cerise du gâteau ! On découvre avec stupeur des monstres au graphisme injuste et aux animations aberrantes. Mais l'île grouille aussi de scientifiques (on les reconnaît systématiquement à leurs bonnes vieilles blouses blanches !) et de bimbos ne tenant pas 2 minutes sans se mettre en bikini, voire un croisement des deux (scientifiques bimbos). Au final, tout ce festival de personnages stupides offrent un festin de premier choix à nos deux monstres, dont les interventions incroyablement silencieuses restent paradoxalement aussi prévisibles qu'un clown armé d'une tarte à la crème. Amen.",0
"Biutiful est un drame puissant, très sombre, dont l'obscurité débouche sur la noirceur presque totale. On descend au plus profond de la fragilité des êtres malmenés par la vie, torturés, déformés, en quête illusoire d'un renouveau. Le cinéaste avance nettement l'explication sociétale à ce désarroi insoutenable. Le monde est malade de lui-même, de son penchant pour l'argent mal gagné, le pouvoir, la réussite qui écrase les autres. Le tableau est cependant porteur de touches trop appuyées qui gâchent l'effet voulu (l'asservissement des chinois...). Un noir trop noir porte à sourire, brisant la magie funèbre du film. Porté par un Barden intense et brut, Biutiful réussit cependant à émouvoir et on n'est pas insensible à la plongée aux enfers de ce père de famille profondément humain que la vie a définitivement oublié sur ses marges les plus glauques.",1
"Extrêmement déçue. La bande annonce promettait pourtant un film sympa. Très très inspiré du film phénomène ""LOL"" qui paraissait d'autant plus réaliste et beaucoup plus drôle. La gamine de même pas 13 ans est soit, précoce, mais ce n'est pas crédible une seule seconde. Un mec lui plait, direct, tac elle l'embrasse. Un cadre idyllique, le Mont St Michel, la mer, le sable, le château... Le personnage agace fortement, inintéressant et n'émeut même pas, jamais aucune compassion ne s'est manifesté en moi durant toute la durée du film. Les réalisateurs auraient peut être pu faire une bonne chose. Et encore…",0
"Ne m'étant jamais vraiment intéressé aux évènements de Belfast et ses environs, ce film était pour moi une occasion d'en savoir plus sur ce qu'il s'est passé en Irlande. Après l'avoir vu, je ne suis pas forcément plus renseigné sur les motifs de la guerre civile, mais ""'71"" permet toutefois de mesurer le torrent de haine, et c'est bien triste, entre catholiques et protestants. Ceci par le biais d'un incroyable suspense qui nous prend très rapidement aux tripes et ne nous lâche plus jusqu'à la fin. Nous faisant souvent sursauter, avec des scènes parfois très dures, cette histoire ne nous laisse aucun répit et nous offre ainsi une violente d'ose d'adrénaline. Absolument jouissif.",1
"Au moins deux bonnes raisons de voir ce film : c’est d’abord une évocation d’une rare vérité sur les bas fonds urbains, c’est ensuite la mise en place d’une bonne partie de tout l’imaginaire du film noir. On voit les chefs voyous trouver la rédemption ou la mort (du point de vue de l’honorabilité ou de la religion c’est la même chose) par amour pour une femme de la bonne société au moins jusqu’à « Pepe le moko ». La mise en scène, le dynamisme du film reste admirables. Maggie Weston a par moment un jeu désuet théâtral et mélo qui rend le reste par contraste très moderne. R. Fellowes a des allures, des visages de Brando jeune vraiment troublants. Du mélo plaqué sur une réalité brutale restant visible… Pour ceux (j’en suis) qui n’ont aucune connaissance du cinéma de R. Walsh, ça donne envie d’en voir plus.",1
"Il est indéniable que « L'Oiseau » a son petit truc à lui : une touche, un style qui a de quoi séduire. Mais bon, sans surprise le naturel revient au galop, et l'aspect très « cinéma d'auteur français » prend vite le dessus. C'est terrible cela quand même d'être infoutu à ce point de raconter une histoire claire, concise, sans s'éparpiller dans des détails et des sous-intrigues qui n'ont souvent aucun intérêt. Ici, cela ne passe encore pas trop mal car Yces Caumon a eu l'intelligence de nous offrir une héroïne énigmatique, mystérieuse et rapidement séduisante, d'autant que Sandrine Kiberlain la joue très bien. Mais bon, si l'on supporte sans mal au départ ces envolées contemplatives (d'autant qu'elles ont parfois un certain charme), cela devient à la longue assez chiant, le réalisateur en abusant de plus en plus et nous perdant alors quasi-systématiquement dans un registre qui ne semble intéresser que lui. Alors parfois cela fonctionne, mais cela reste très insuffisant pour nous captiver 90 minutes durant. Il serait quand même bon qu'un jour ces metteurs en scène qui ne sont pas sans talent arrêtent de se regarder le nombril pour nous offrir quelque chose d'autrement plus excitant, car si « L'Oiseau » n'est pas un désastre, il est loin d'être une réussite.",0
"Ce documentaire sur le génocide au Darfour est édifiant mais sans réelle surprise. Produit par George Clooney (entre autres), que l’on retrouve aussi à la voice over, ce documentaire vaut le détour pour tous ceux qui n’y connaîtraient rien sur les nombreux problèmes concernant le Darfour. En effet, ceux qui connaissent le sujet par cœur risque fort de trouver le temps long, car on n’apprend pas grand chose de nouveau. Mais pour les autres, ce documentaire est une aubaine car on y trouve de nombreuses interviews et commentaires très intéressants, on a même droit à un récapitulatif général concernant le Darfour, du début des problèmes à aujourd’hui, le tout, avec beaucoup de détails, on ne peux pas dire qu’ils ont bâclé leur travail ! Un génocide inhumain où plus de deux millions et demi de personnes ont été déplacés et n’ont eu d'autre choix que de trouver refuge dans des camps sordides. A ce jour, on estime que 400 000 civils ont perdu la vie ! ! Sand and Sorrow regorge d’images réels (et donc dérangeantes), âmes sensibles s’abstenir (ou venir à jeun !). A la fois choquant et révoltant, on prie pour que cela finisse vite et que cela ne recommence plus !",1
"Un scénario original et brillamment écrit par Bertrand Blier. L'affrontement entre les deux acteurs géniaux que sont Dujardin et Dupontel est un vrai régal. Le reste du casting est de haute facture également. En revanche, un peu interloqué par la scène entre Louisa et le fils de Charles, je ne l'ai peut être pas bien compris mais elle ne me semble de toute façon pas nécessaire. Le dénouement ne m'a pas vraiment convaincu non plus. Un peu dommage de rester sur cette note parce que sinon j'ai adoré !",1
"Je n'avais que très peu d'informations sur ce film, simplement que Daniel Auteuil réalisait. N'ayant pas vu son premier long métrage dans ce rôle je n'avais pas appréhensions particulière. A la première demi-heure j'étais plus que dubitatif. On dirait du théâtre de boulevard avec l'accent marseillais et les cigales en bande son. Ce que j'ai trouvé dramatique c'est que tout était surjoué comme dans les mauvaises pièces. Les acteurs en faisaient des tonnes et des tonnes. Je veux bien comprendre que c'est du Pagnole, que ce sont des marseillais. Mais tout de même il y a des limites. Bien que le souvenir de Raimu soit lointain dans ma mémoire il ne me semble pas que c'était à ce point. Là s'en est carrément à la virgule. J'ai véritablement trouvé l'interprétation consternante (hormis celle d'Auteuil qui me parus en moyenne juste). Marius ne véhiculait que des émotions bi-dimentionelles. Fanny, une catastrophe, tout dans l'outrance. Honorine tenait plus de Marie-Anne Chazel que de son personnage de la pièce. Darroussin mouais, ça passe encore. Après le film est beaucoup trop court. Ce qui rend le déroulement de l'histoire et des scènes pathétique. C'est du Pagnole à la sauce Plus Belle la Vie (les résumés des épisodes précédent en moins Et durant les scènes, plus le ton monte, plus l'accent phocéen s’estompe. Il disparait même à plusieurs reprise ce qui est le constat d'un sérieux manque de professionnalisme de la production. En somme. Une production probablement trop ambitieuse pour les moyens disponibles. Deux films assemblé à la va vite pour un résultat très décevant.",0
